Business Unit,Division,Family,Product,Product Description,UoM,Orderable UoM,Barcode (GTIN)
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012531-40,Absolute Pro Vascular Self-Expanding Stent System 9.0 mm x 40 mm x 80 cm / Over-The-Wire,EA,1,08717648175787
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012531-60,Absolute Pro Vascular Self-Expanding Stent System 9.0 mm x 60 mm x 80 cm / Over-The-Wire,EA,1,08717648175794
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012531-80,Absolute Pro Vascular Self-Expanding Stent System 9.0 mm x 80 mm x 80 cm / Over-The-Wire,EA,1,08717648175800
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012532-100,Absolute Pro Vascular Self-Expanding Stent System 10.0mm x 100 mm x 80 cm / Over-The-Wire,EA,1,08717648175879
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012532-20,Absolute Pro Vascular Self-Expanding Stent System 10.0 mm x 20 mm x 80 cm / Over-The-Wire,EA,1,08717648175824
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012532-30,Absolute Pro Vascular Self-Expanding Stent System 10.0 mm x 30 mm x 80 cm / Over-The-Wire,EA,1,08717648175831
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012532-40,Absolute Pro Vascular Self-Expanding Stent System 10.0 mm x 40 mm x 80 cm / Over-The-Wire,EA,1,08717648175848
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012532-60,Absolute Pro Vascular Self-Expanding Stent System 10.0 mm x 60 mm x 80 cm / Over-The-Wire,EA,1,08717648175855
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012532-80,Absolute Pro Vascular Self-Expanding Stent System 10.0 mm x 80 mm x 80 cm / Over-The-Wire,EA,1,08717648175862
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012534-100,Absolute Pro Vascular Self-Expanding Stent System 6.0 mm x 100 mm x 135 cm / Over-The-Wire,EA,1,08717648176012
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012534-20,Absolute Pro Vascular Self-Expanding Stent System 6.0 mm x 20 mm x 135 cm / Over-The-Wire,EA,1,08717648175961
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012534-30,Absolute Pro Vascular Self-Expanding Stent System 6.0 mm x 30 mm x 135 cm / Over-The-Wire,EA,1,08717648175978
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012534-40,Absolute Pro Vascular Self-Expanding Stent System 6.0 mm x 40 mm x 135 cm / Over-The-Wire,EA,1,08717648175985
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012534-60,Absolute Pro Vascular Self-Expanding Stent System 6.0 mm x 60 mm x 135 cm / Over-The-Wire,EA,1,08717648175992
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012534-80,Absolute Pro Vascular Self-Expanding Stent System 6.0 mm x 80 mm x 135 cm / Over-The-Wire,EA,1,08717648176005
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012535-100,Absolute Pro Vascular Self-Expanding Stent System 7.0 mm x 100 mm x 135 cm / Over-The-Wire,EA,1,08717648176098
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012535-20,Absolute Pro Vascular Self-Expanding Stent System 7.0 mm x 20 mm x 135 cm / Over-The-Wire,EA,1,08717648176043
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012535-30,Absolute Pro Vascular Self-Expanding Stent System 7.0 mm x 30 mm x 135 cm / Over-The-Wire,EA,1,08717648176050
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012535-40,Absolute Pro Vascular Self-Expanding Stent System 7.0 mm x 40 mm x 135 cm / Over-The-Wire,EA,1,08717648176067
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012535-60,Absolute Pro Vascular Self-Expanding Stent System 7.0 mm x 60 mm x 135 cm / Over-The-Wire,EA,1,08717648176074
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012535-80,Absolute Pro Vascular Self-Expanding Stent System 7.0 mm x 80 mm x 135 cm / Over-The-Wire,EA,1,08717648176081
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012536-100,Absolute Pro Vascular Self-Expanding Stent System 8.0 mm x 100 mm x 135 cm / Over-The-Wire,EA,1,08717648176173
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012536-20,Absolute Pro Vascular Self-Expanding Stent System 8.0 mm x 20 mm x 135 cm / Over-The-Wire,EA,1,08717648176128
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012536-30,Absolute Pro Vascular Self-Expanding Stent System 8.0 mm x 30 mm x 135 cm / Over-The-Wire,EA,1,08717648176135
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012536-40,Absolute Pro Vascular Self-Expanding Stent System 8.0 mm x 40 mm x 135 cm / Over-The-Wire,EA,1,08717648176142
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012536-60,Absolute Pro Vascular Self-Expanding Stent System 8.0 mm x 60 mm x 135 cm / Over-The-Wire,EA,1,08717648176159
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012536-80,Absolute Pro Vascular Self-Expanding Stent System 8.0 mm x 80 mm x 135 cm / Over-The-Wire,EA,1,08717648176166
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012537-100,Absolute Pro Vascular Self-Expanding Stent System 9.0 mm x 100 mm x 135 cm/ Over-The-Wire,EA,1,08717648176258
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012537-20,Absolute Pro Vascular Self-Expanding Stent System 9.0 mm x 20 mm x 135 cm / Over-The-Wire,EA,1,08717648176203
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012537-30,Absolute Pro Vascular Self-Expanding Stent System 9.0 mm x 30 mm x 135 cm / Over-The-Wire,EA,1,08717648176210
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012537-40,Absolute Pro Vascular Self-Expanding Stent System 9.0 mm x 40 mm x 135 cm / Over-The-Wire,EA,1,08717648176227
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012537-60,Absolute Pro Vascular Self-Expanding Stent System 9.0 mm x 60 mm x 135 cm / Over-The-Wire,EA,1,08717648176234
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012537-80,Absolute Pro Vascular Self-Expanding Stent System 9.0 mm x 80 mm x 135 cm / Over-The-Wire,EA,1,08717648176241
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012538-100,Absolute Pro Vascular Self-Expanding Stent System 10.0 mm x 100 mm x 135 cm / Over-The-Wire,EA,1,08717648176319
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012538-20,Absolute Pro Vascular Self-Expanding Stent System 10.0 mm x 20 mm x 135 cm / Over-The-Wire,EA,1,08717648176265
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012538-30,Absolute Pro Vascular Self-Expanding Stent System 10.0 mm x 30 mm x 135 cm / Over-The-Wire,EA,1,08717648176272
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012538-40,Absolute Pro Vascular Self-Expanding Stent System 10.0 mm x 40 mm x 135 cm / Over-The-Wire,EA,1,08717648176289
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012538-60,Absolute Pro Vascular Self-Expanding Stent System 10.0 mm x 60 mm x 135 cm / Over-The-Wire,EA,1,08717648176296
Endovascular,Peripheral/Carotid,Absolute Pro Vascular,1012538-80,Absolute Pro Vascular Self-Expanding Stent System 10.0 mm x 80 mm x 135 cm / Over-The-Wire,EA,1,08717648176302
Endovascular,Peripheral/Carotid,Acculink,1011337-20,RX ACCULINK Carotid Stent System 5.0 mm x 20 mm x 132 cm Rapid-Exchange,EA,1,08717648076183
Endovascular,Peripheral/Carotid,Acculink,1011337-30,RX ACCULINK Carotid Stent System 5.0 mm x 30 mm x 132 cm Rapid-Exchange,EA,1,08717648076190
Endovascular,Peripheral/Carotid,Acculink,1011337-40,RX ACCULINK Carotid Stent System 5.0 mm x 40 mm x 132 cm Rapid-Exchange,EA,1,08717648076206
Endovascular,Peripheral/Carotid,Acculink,1011338-20,RX ACCULINK Carotid Stent System 6.0 mm x 20 mm x 132 cm Rapid-Exchange,EA,1,08717648076213
Endovascular,Peripheral/Carotid,Acculink,1011338-30,RX ACCULINK Carotid Stent System 6.0 mm x 30 mm x 132 cm Rapid-Exchange,EA,1,08717648076220
Endovascular,Peripheral/Carotid,Acculink,1011338-40,RX ACCULINK Carotid Stent System 6.0 mm x 40 mm x 132 cm Rapid-Exchange,EA,1,08717648076237
Endovascular,Peripheral/Carotid,Acculink,1011339-20,RX ACCULINK Carotid Stent System 7.0 mm x 20 mm x 132 cm Rapid-Exchange,EA,1,08717648076244
Endovascular,Peripheral/Carotid,Acculink,1011339-30,RX ACCULINK Carotid Stent System 7.0 mm x 30 mm x 132 cm Rapid-Exchange,EA,1,08717648076251
Endovascular,Peripheral/Carotid,Acculink,1011339-40,RX ACCULINK Carotid Stent System 7.0 mm x 40 mm x 132 cm Rapid-Exchange,EA,1,08717648076268
Endovascular,Peripheral/Carotid,Acculink,1011340-20,RX ACCULINK Carotid Stent System 8.0 mm x 20 mm x 132 cm Rapid-Exchange,EA,1,08717648076275
Endovascular,Peripheral/Carotid,Acculink,1011340-30,RX ACCULINK Carotid Stent System 8.0 mm x 30 mm x 132 cm Rapid-Exchange,EA,1,08717648076282
Endovascular,Peripheral/Carotid,Acculink,1011340-40,RX ACCULINK Carotid Stent System 8.0 mm x 40 mm x 132 cm Rapid-Exchange,EA,1,08717648076299
Endovascular,Peripheral/Carotid,Acculink,1011341-20,RX ACCULINK CarotidStent System 9.0 mm x 20mm x 132 cm Rapid-Exchange,EA,1,08717648076305
Endovascular,Peripheral/Carotid,Acculink,1011341-30,RX ACCULINK Carotid Stent System 9.0 mm x 30 mm x 132 cm Rapid-Exchange,EA,1,08717648076312
Endovascular,Peripheral/Carotid,Acculink,1011341-40,RX ACCULINK Carotid Stent System 9.0 mm x 40 mm x 132cm Rapid-Exchange,EA,1,08717648076329
Endovascular,Peripheral/Carotid,Acculink,1011342-20,RX ACCULINK Carotid Stent System 10 mm x 20 mm x 132 cm Rapid-Exchange,EA,1,08717648076336
Endovascular,Peripheral/Carotid,Acculink,1011342-30,RX ACCULINK Carotid Stent System 10 mm x 30 mm x 132 cm Rapid-Exchange,EA,1,08717648076343
Endovascular,Peripheral/Carotid,Acculink,1011342-40,RX ACCULINK Carotid Stent System 10 mm x 40 mm x 132 cm Rapid-Exchange,EA,1,08717648076350
Endovascular,Peripheral/Carotid,Acculink,1011343-30,RX ACCULINK Carotid Stent System 6-8 mm x 30 mm x 132 cm Rapid-Exchange,EA,1,08717648076367
Endovascular,Peripheral/Carotid,Acculink,1011343-40,RX ACCULINK Carotid Stent System 6-8 mm x 40 mm x 132 cm Rapid-Exchange,EA,1,08717648076374
Endovascular,Peripheral/Carotid,Acculink,1011344-30,RX ACCULINK Carotid Stent System 7-10 mm x 30 mm x 132 cm Rapid-Exchange,EA,1,08717648076381
Endovascular,Peripheral/Carotid,Acculink,1011344-40,RX ACCULINK Carotid Stent System 7-10 mm x 40 mm x 132 cm Rapid-Exchange,EA,1,08717648076398
Endovascular,Peripheral/Carotid,Accunet,1011649-45,RX ACCUNET+ISI- Embolic Protection System  4.5/190 Rapid-Exchange,EA,1,08717648085154
Endovascular,Peripheral/Carotid,Accunet,1011649-55,RX ACCUNET+ISI- Embolic Protection System  5.5/190 Rapid-Exchange,EA,1,08717648085161
Endovascular,Peripheral/Carotid,Accunet,1011649-65,RX ACCUNET+ISI- Embolic Protection System  6.5/190 Rapid-Exchange,EA,1,08717648085178
Endovascular,Peripheral/Carotid,Accunet,1011649-75,RX ACCUNET+ISI- Embolic Protection System  7.5/190 Rapid-Exchange,EA,1,08717648085185
Endovascular,Peripheral/Carotid,Accunet,1011650-45,RX ACCUNET+ISI- Embolic Protection System  4.5/300 Rapid-Exchange,EA,1,08717648085192
Endovascular,Peripheral/Carotid,Accunet,1011650-55,RX ACCUNET+ISI- Embolic Protection System  5.5/300 Rapid-Exchange,EA,1,08717648085208
Endovascular,Peripheral/Carotid,Accunet,1011650-65,RX ACCUNET+ISI- Embolic Protection System  6.5/300 Rapid-Exchange,EA,1,08717648085215
Endovascular,Peripheral/Carotid,Accunet,1011650-75,RX ACCUNET+ISI- Embolic Protection System  7.5/300 Rapid-Exchange,EA,1,08717648085222
Endovascular,Peripheral/Carotid,Armada 14,A1015-020,Armada 14 PTA Catheter 1.5 mm x 20 mm x 90 cm,EA,1,08717648155628
Endovascular,Peripheral/Carotid,Armada 14,A1015-040,Armada 14 PTA Catheter 1.5 mm x 40 mm x 90 cm,EA,1,08717648155635
Endovascular,Peripheral/Carotid,Armada 14,A1015-080,Armada 14 PTA Catheter 1.5 mm x 80 mm x 90 cm,EA,1,08717648155642
Endovascular,Peripheral/Carotid,Armada 14,A1015-120,Armada 14 PTA Catheter 1.5 mm x 120 mm x 90 cm,EA,1,08717648155659
Endovascular,Peripheral/Carotid,Armada 14,A1020-020,Armada 14 PTA Catheter 2.0 mm x 20 mm x 90 cm,EA,1,08717648155666
Endovascular,Peripheral/Carotid,Armada 14,A1020-040,Armada 14 PTA Catheter 2.0 mm x 40 mm x 90 cm,EA,1,08717648155673
Endovascular,Peripheral/Carotid,Armada 14,A1020-060,Armada 14 PTA Catheter 2.0 mm x 60 mm x 90 cm,EA,1,08717648155680
Endovascular,Peripheral/Carotid,Armada 14,A1020-080,Armada 14 PTA Catheter 2.0 mm x 80 mm x 90 cm,EA,1,08717648155697
Endovascular,Peripheral/Carotid,Armada 14,A1020-120,Armada 14 PTA Catheter 2.0 mm x 120 mm x 90 cm,EA,1,08717648155703
Endovascular,Peripheral/Carotid,Armada 14,A1020-200,Armada 14 PTA Catheter 2.0 mm x 200 mm x 90 cm,EA,1,08717648155710
Endovascular,Peripheral/Carotid,Armada 14,A1025-020,Armada 14 PTA Catheter 2.5 mm x 20 mm x 90 cm,EA,1,08717648155727
Endovascular,Peripheral/Carotid,Armada 14,A1025-040,Armada 14 PTA Catheter 2.5 mm x 40 mm x 90 cm,EA,1,08717648155734
Endovascular,Peripheral/Carotid,Armada 14,A1025-060,Armada 14 PTA Catheter 2.5 mm x 60 mm x 90 cm,EA,1,08717648155741
Endovascular,Peripheral/Carotid,Armada 14,A1025-080,Armada 14 PTA Catheter 2.5 mm x 80 mm x 90 cm,EA,1,08717648155758
Endovascular,Peripheral/Carotid,Armada 14,A1025-120,Armada 14 PTA Catheter 2.5 mm x 120 mm x 90 cm,EA,1,08717648155765
Endovascular,Peripheral/Carotid,Armada 14,A1025-200,Armada 14 PTA Catheter 2.5 mm x 200 mm x 90 cm,EA,1,08717648155772
Endovascular,Peripheral/Carotid,Armada 14,A1030-020,Armada 14 PTA Catheter 3.0 mm x 20 mm x 90 cm,EA,1,08717648155789
Endovascular,Peripheral/Carotid,Armada 14,A1030-040,Armada 14 PTA Catheter 3.0 mm x 40 mm x 90 cm,EA,1,08717648155796
Endovascular,Peripheral/Carotid,Armada 14,A1030-060,Armada 14 PTA Catheter 3.0 mm x 60 mm x 90 cm,EA,1,08717648155802
Endovascular,Peripheral/Carotid,Armada 14,A1030-080,Armada 14 PTA Catheter 3.0 mm x 80 mm x 90 cm,EA,1,08717648155819
Endovascular,Peripheral/Carotid,Armada 14,A1030-120,Armada 14 PTA Catheter 3.0 mm x 120 mm x 90 cm,EA,1,08717648155826
Endovascular,Peripheral/Carotid,Armada 14,A1030-200,Armada 14 PTA Catheter 3.0 mm x 200 mm x 90 cm,EA,1,08717648155833
Endovascular,Peripheral/Carotid,Armada 14,A1040-020,Armada 14 PTA Catheter 4.0 mm x 20 mm x 90 cm,EA,1,08717648155840
Endovascular,Peripheral/Carotid,Armada 14,A1040-040,Armada 14 PTA Catheter 4.0 mm x 40 mm x 90 cm,EA,1,08717648155857
Endovascular,Peripheral/Carotid,Armada 14,A1040-060,Armada 14 PTA Catheter 4.0 mm x 60 mm x 90 cm,EA,1,08717648155864
Endovascular,Peripheral/Carotid,Armada 14,A1040-080,Armada 14 PTA Catheter 4.0 mm x 80 mm x 90 cm,EA,1,08717648155871
Endovascular,Peripheral/Carotid,Armada 14,A1040-120,Armada 14 PTA Catheter 4.0 mm x 120 mm x 90 cm,EA,1,08717648155888
Endovascular,Peripheral/Carotid,Armada 14,A1040-200,Armada 14 PTA Catheter 4.0 mm x 200 mm x 90 cm,EA,1,08717648155895
Endovascular,Peripheral/Carotid,Armada 14,A2015-020,Armada 14 PTA Catheter 1.5 mm x 20 mm x 150 cm,EA,1,08717648155901
Endovascular,Peripheral/Carotid,Armada 14,A2015-040,Armada 14 PTA Catheter 1.5 mm x 40 mm x 150 cm,EA,1,08717648155918
Endovascular,Peripheral/Carotid,Armada 14,A2015-080,Armada 14 PTA Catheter 1.5 mm x 80 mm x 150 cm,EA,1,08717648155925
Endovascular,Peripheral/Carotid,Armada 14,A2015-120,Armada 14 PTA Catheter 1.5 mm x 120 mm x 150 cm,EA,1,08717648155932
Endovascular,Peripheral/Carotid,Armada 14,A2020-020,Armada 14 PTA Catheter 2.0 mm x 20 mm x 150 cm,EA,1,08717648155949
Endovascular,Peripheral/Carotid,Armada 14,A2020-040,Armada 14 PTA Catheter 2.0 mm x 40 mm x 150 cm,EA,1,08717648155956
Endovascular,Peripheral/Carotid,Armada 14,A2020-060,Armada 14 PTA Catheter 2.0 mm x 60 mm x 150 cm,EA,1,08717648155963
Endovascular,Peripheral/Carotid,Armada 14,A2020-080,Armada 14 PTA Catheter 2.0 mm x 80 mm x 150 cm,EA,1,08717648155970
Endovascular,Peripheral/Carotid,Armada 14,A2020-120,Armada 14 PTA Catheter 2.0 mm x 120 mm x 150 cm,EA,1,08717648155987
Endovascular,Peripheral/Carotid,Armada 14,A2020-200,Armada 14 PTA Catheter 2.0 mm x 200 mm x 150 cm,EA,1,08717648155994
Endovascular,Peripheral/Carotid,Armada 14,A2025-020,Armada 14 PTA Catheter 2.5 mm x 20 mm x 150 cm,EA,1,08717648156007
Endovascular,Peripheral/Carotid,Armada 14,A2025-040,Armada 14 PTA Catheter 2.5 mm x 40 mm x 150 cm,EA,1,08717648156014
Endovascular,Peripheral/Carotid,Armada 14,A2025-060,Armada 14 PTA Catheter 2.5 mm x 60 mm x 150 cm,EA,1,08717648156021
Endovascular,Peripheral/Carotid,Armada 14,A2025-080,Armada 14 PTA Catheter 2.5 mm x 80 mm x 150 cm,EA,1,08717648156038
Endovascular,Peripheral/Carotid,Armada 14,A2025-120,Armada 14 PTA Catheter 2.5 mm x 120 mm x 150 cm,EA,1,08717648156045
Endovascular,Peripheral/Carotid,Armada 14,A2025-200,Armada 14 PTA Catheter 2.5 mm x 200 mm x 150 cm,EA,1,08717648156052
Endovascular,Peripheral/Carotid,Armada 14,A2030-020,Armada 14 PTA Catheter 3.0 mm x 20 mm x 150 cm,EA,1,08717648156069
Endovascular,Peripheral/Carotid,Armada 14,A2030-040,Armada 14 PTA Catheter 3.0 mm x 40 mm x 150 cm,EA,1,08717648156076
Endovascular,Peripheral/Carotid,Armada 14,A2030-060,Armada 14 PTA Catheter 3.0 mm x 60 mm x 150 cm,EA,1,08717648156083
Endovascular,Peripheral/Carotid,Armada 14,A2030-080,Armada 14 PTA Catheter 3.0 mm x 80 mm x 150 cm,EA,1,08717648156090
Endovascular,Peripheral/Carotid,Armada 14,A2030-120,Armada 14 PTA Catheter 3.0 mm x 120 mm x 150 cm,EA,1,08717648156106
Endovascular,Peripheral/Carotid,Armada 14,A2030-200,Armada 14 PTA Catheter 3.0 mm x 200 mm x 150 cm,EA,1,08717648156113
Endovascular,Peripheral/Carotid,Armada 14,A2040-020,Armada 14 PTA Catheter 4.0 mm x 20 mm x 150 cm,EA,1,08717648156120
Endovascular,Peripheral/Carotid,Armada 14,A2040-040,Armada 14 PTA Catheter 4.0 mm x 40 mm x 150 cm,EA,1,08717648156137
Endovascular,Peripheral/Carotid,Armada 14,A2040-060,Armada 14 PTA Catheter 4.0 mm x 60 mm x 150 cm,EA,1,08717648156144
Endovascular,Peripheral/Carotid,Armada 14,A2040-080,Armada 14 PTA Catheter 4.0 mm x 80 mm x 150 cm,EA,1,08717648156151
Endovascular,Peripheral/Carotid,Armada 14,A2040-120,Armada 14 PTA Catheter 4.0 mm x 120 mm x 150 cm,EA,1,08717648156168
Endovascular,Peripheral/Carotid,Armada 14,A2040-200,Armada 14 PTA Catheter 4.0 mm x 200 mm x 150 cm,EA,1,08717648156175
Endovascular,Peripheral/Carotid,Armada 35,B1030-020,Armada 35 PTA Catheter 3 mm x 20 mm x 80 cm,EA,1,08717648154485
Endovascular,Peripheral/Carotid,Armada 35,B1030-040,Armada 35 PTA Catheter 3 mm x 40 mm x 80 cm,EA,1,08717648154492
Endovascular,Peripheral/Carotid,Armada 35,B1040-020,Armada 35 PTA Catheter 4 mm x 20 mm x 80 cm,EA,1,08717648154508
Endovascular,Peripheral/Carotid,Armada 35,B1040-040,Armada 35 PTA Catheter 4 mm x 40 mm x 80 cm,EA,1,08717648154515
Endovascular,Peripheral/Carotid,Armada 35,B1040-060,Armada 35 PTA Catheter 4 mm x 60 mm x 80 cm,EA,1,08717648154522
Endovascular,Peripheral/Carotid,Armada 35,B1040-080,Armada 35 PTA Catheter 4 mm x 80 mm x 80 cm,EA,1,08717648154539
Endovascular,Peripheral/Carotid,Armada 35,B1040-100,Armada 35 PTA Catheter 4 mm x 100 mm x 80 cm,EA,1,08717648154546
Endovascular,Peripheral/Carotid,Armada 35,B1040-120,Armada 35 PTA Catheter 4 mm x 120 mm x 80 cm,EA,1,08717648154553
Endovascular,Peripheral/Carotid,Armada 35,B1040-150,Armada 35 LL PTA Catheter  4 mm x 150 mm x 80 cm,EA,1,08717648154560
Endovascular,Peripheral/Carotid,Armada 35,B1040-200,Armada 35 LL PTA Catheter 4 mm x 200 mm x 80 cm,EA,1,08717648154577
Endovascular,Peripheral/Carotid,Armada 35,B1040-250,Armada 35 LL PTA Catheter 4 mm x 250 mm x 80 cm,EA,1,08717648154584
Endovascular,Peripheral/Carotid,Armada 35,B1050-020,Armada 35 PTA Catheter 5 mm x 20 mm x 80 cm,EA,1,08717648154591
Endovascular,Peripheral/Carotid,Armada 35,B1050-040,Armada 35 PTA Catheter 5 mm x 40 mm x 80 cm,EA,1,08717648154607
Endovascular,Peripheral/Carotid,Armada 35,B1050-060,Armada 35 PTA Catheter 5 mm x 60 mm x 80 cm,EA,1,08717648154614
Endovascular,Peripheral/Carotid,Armada 35,B1050-080,Armada 35 PTA Catheter 5 mm x 80 mm x 80 cm,EA,1,08717648154621
Endovascular,Peripheral/Carotid,Armada 35,B1050-100,Armada 35 PTA Catheter 5 mm x 100 mm x 80 cm,EA,1,08717648154638
Endovascular,Peripheral/Carotid,Armada 35,B1050-120,Armada 35 PTA Catheter 5 mm x 120 mm x 80 cm,EA,1,08717648154645
Endovascular,Peripheral/Carotid,Armada 35,B1050-150,Armada 35 LL PTA Catheter 5 mm x 150 mm x 80 cm,EA,1,08717648154652
Endovascular,Peripheral/Carotid,Armada 35,B1050-200,Armada 35 LL PTA Catheter 5 mm x 200 mm x 80 cm,EA,1,08717648154669
Endovascular,Peripheral/Carotid,Armada 35,B1050-250,Armada 35 LL PTA Catheter 5 mm x 250 mm x 80 cm,EA,1,08717648154676
Endovascular,Peripheral/Carotid,Armada 35,B1060-020,Armada 35 PTA Catheter 6 mm x 20 mm x 80 cm,EA,1,08717648154683
Endovascular,Peripheral/Carotid,Armada 35,B1060-040,Armada 35 PTA Catheter 6 mm x 40 mm x 80 cm,EA,1,08717648154690
Endovascular,Peripheral/Carotid,Armada 35,B1060-060,Armada 35 PTA Catheter 6 mm x 60 mm x 80 cm,EA,1,08717648154706
Endovascular,Peripheral/Carotid,Armada 35,B1060-080,Armada 35 PTA Catheter 6 mm x 80 mm x 80 cm,EA,1,08717648154713
Endovascular,Peripheral/Carotid,Armada 35,B1060-100,Armada 35 PTA Catheter 6 mm x 100 mm x 80 cm,EA,1,08717648154720
Endovascular,Peripheral/Carotid,Armada 35,B1060-120,Armada 35 PTA Catheter 6 mm x 120 mm x 80 cm,EA,1,08717648154737
Endovascular,Peripheral/Carotid,Armada 35,B1060-150,Armada 35 LL PTA Catheter 6 mm x 150 mm x 80 cm,EA,1,08717648154744
Endovascular,Peripheral/Carotid,Armada 35,B1060-200,Armada 35 LL PTA Catheter 6 mm x 200 mm x 80 cm,EA,1,08717648154751
Endovascular,Peripheral/Carotid,Armada 35,B1060-250,Armada 35 LL PTA Catheter 6 mm x 250 mm x 80 cm,EA,1,08717648154768
Endovascular,Peripheral/Carotid,Armada 35,B1070-020,Armada 35 PTA Catheter 7 mm x 20 mm x 80 cm,EA,1,08717648154775
Endovascular,Peripheral/Carotid,Armada 35,B1070-040,Armada 35 PTA Catheter 7 mm x 40 mm x 80 cm,EA,1,08717648154782
Endovascular,Peripheral/Carotid,Armada 35,B1070-060,Armada 35 PTA Catheter 7 mm x 60 mm x 80 cm,EA,1,08717648154799
Endovascular,Peripheral/Carotid,Armada 35,B1070-080,Armada 35 PTA Catheter 7 mm x 80 mm x 80 cm,EA,1,08717648154805
Endovascular,Peripheral/Carotid,Armada 35,B1070-100,Armada 35 PTA Catheter 7 mm x 100 mm x 80 cm,EA,1,08717648154812
Endovascular,Peripheral/Carotid,Armada 35,B1070-120,Armada 35 PTA Catheter 7 mm x 120 mm x 80 cm,EA,1,08717648154829
Endovascular,Peripheral/Carotid,Armada 35,B1070-150,Armada 35 LL PTA Catheter 7 mm x 150 mm x 80 cm,EA,1,08717648154836
Endovascular,Peripheral/Carotid,Armada 35,B1070-200,Armada 35 LL PTA Catheter 7 mm x 200 mm x 80 cm,EA,1,08717648154843
Endovascular,Peripheral/Carotid,Armada 35,B1080-020,Armada 35 PTA Catheter 8 mm x 20 mm x 80 cm,EA,1,08717648154850
Endovascular,Peripheral/Carotid,Armada 35,B1080-040,Armada 35 PTA Catheter 8 mm x 40 mm x 80cm,EA,1,08717648154867
Endovascular,Peripheral/Carotid,Armada 35,B1080-060,Armada 35 PTA Catheter 8 mm x 60 mm x 80 cm,EA,1,08717648154874
Endovascular,Peripheral/Carotid,Armada 35,B1080-080,Armada 35 PTA Catheter 8 mm x 80 mm x 80 cm,EA,1,08717648154881
Endovascular,Peripheral/Carotid,Armada 35,B1090-020,Armada 35 PTA Catheter 9 mm x 20 mm x 80 cm,EA,1,08717648154898
Endovascular,Peripheral/Carotid,Armada 35,B1090-040,Armada 35 PTA Catheter 9 mm x 40 mm x 80 cm,EA,1,08717648154904
Endovascular,Peripheral/Carotid,Armada 35,B1090-060,Armada 35 PTA Catheter 9 mm x 60 mm x 80 cm,EA,1,08717648154911
Endovascular,Peripheral/Carotid,Armada 35,B1090-080,Armada 35 PTA Catheter 9 mm x 80 mm x 80 cm,EA,1,08717648154928
Endovascular,Peripheral/Carotid,Armada 35,B1100-020,Armada 35 PTA Catheter 10 mm x 20 mm x 80 cm,EA,1,08717648154935
Endovascular,Peripheral/Carotid,Armada 35,B1100-040,Armada 35 PTA Catheter 10 mm x 40 mm x 80 cm,EA,1,08717648154942
Endovascular,Peripheral/Carotid,Armada 35,B1100-060,Armada 35 PTA Catheter 10 mm x 60 mm x 80 cm,EA,1,08717648154959
Endovascular,Peripheral/Carotid,Armada 35,B1100-080,Armada 35 PTA Catheter 10 mm x 80 mm x 80 cm,EA,1,08717648154966
Endovascular,Peripheral/Carotid,Armada 35,B1120-020,Armada 35 PTA Catheter 12 mm x 20 mm x 80 cm,EA,1,08717648154973
